episode,total_reward,final_waiting,final_avg_travel_time,epsilon
1,-70.0,70.0,142.62653562653563,0.997
2,-73.0,73.0,149.47420147420146,0.994009
3,-60.0,60.0,139.33169533169533,0.991026973
4,-82.0,82.0,140.13513513513513,0.988053892081
5,-82.0,82.0,152.14742014742015,0.985089730404757
6,-75.0,75.0,161.67567567567568,0.9821344612135428
7,-74.0,74.0,145.8992628992629,0.9791880578299021
8,-83.0,83.0,140.30712530712532,0.9762504936564125
9,-87.0,87.0,159.8058968058968,0.9733217421754432
10,-76.0,76.0,140.86732186732186,0.9704017769489168
11,-95.0,95.0,143.84029484029483,0.9674905716180701
12,-63.0,63.0,153.9090909090909,0.9645880999032158
13,-70.0,70.0,153.60933660933662,0.9616943356035061
14,-57.0,57.0,149.7125307125307,0.9588092525966956
15,-68.0,68.0,134.57248157248156,0.9559328248389055
16,-63.0,63.0,153.57985257985257,0.9530650263643888
17,-64.0,64.0,147.94840294840296,0.9502058312852957
18,-73.0,73.0,138.26781326781327,0.9473552137914398
19,-74.0,74.0,152.95331695331694,0.9445131481500655
20,-78.0,78.0,132.35135135135135,0.9416796087056153
21,-77.0,77.0,153.1031941031941,0.9388545698794984
22,-73.0,73.0,156.2997542997543,0.93603800616986
23,-70.0,70.0,138.16953316953317,0.9332298921513504
24,-80.0,80.0,156.87469287469287,0.9304302024748964
25,-88.0,88.0,165.8108108108108,0.9276389118674717
26,-61.0,61.0,150.54299754299754,0.9248559951318693
27,-53.0,53.0,140.15479115479116,0.9220814271464737
28,-74.0,74.0,133.56511056511056,0.9193151828650342
29,-74.0,74.0,140.84520884520884,0.9165572373164391
30,-67.0,67.0,139.0909090909091,0.9138075656044898
31,-79.0,79.0,136.3783783783784,0.9110661429076764
32,-67.0,67.0,134.9164619164619,0.9083329444789534
33,-79.0,79.0,128.997542997543,0.9056079456455165
34,-72.0,72.0,141.1007371007371,0.90289112180858
35,-55.0,55.0,141.96560196560196,0.9001824484431542
36,-59.0,59.0,152.74692874692875,0.8974819010978248
37,-74.0,74.0,150.69287469287468,0.8947894553945313
38,-59.0,59.0,135.87223587223588,0.8921050870283477
39,-83.0,83.0,158.33906633906633,0.8894287717672626
40,-60.0,60.0,141.44717444717443,0.8867604854519608
41,-61.0,61.0,137.94348894348894,0.884100203995605
42,-78.0,78.0,138.2997542997543,0.8814479033836181
43,-65.0,65.0,145.3931203931204,0.8788035596734672
44,-50.0,50.0,135.46437346437347,0.8761671489944468
45,-68.0,68.0,128.0982800982801,0.8735386475474635
46,-63.0,63.0,142.35135135135135,0.8709180316048211
47,-57.0,57.0,118.94594594594595,0.8683052775100066
48,-68.0,68.0,139.33660933660934,0.8657003616774767
49,-56.0,56.0,143.75184275184276,0.8631032605924442
50,-73.0,73.0,138.22604422604422,0.860513950810667
51,-75.0,75.0,137.73710073710075,0.857932408958235
52,-61.0,61.0,134.41277641277642,0.8553586117313603
53,-86.0,86.0,145.992628992629,0.8527925358961662
54,-63.0,63.0,126.9090909090909,0.8502341582884777
55,-57.0,57.0,139.72235872235873,0.8476834558136123
56,-63.0,63.0,133.98034398034397,0.8451404054461714
57,-76.0,76.0,142.97542997543,0.8426049842298329
58,-70.0,70.0,140.66093366093367,0.8400771692771434
59,-69.0,69.0,138.06633906633905,0.837556937769312
60,-65.0,65.0,139.07616707616708,0.835044266956004
61,-84.0,84.0,131.8992628992629,0.8325391341551359
62,-56.0,56.0,134.6019656019656,0.8300415167526705
63,-57.0,57.0,130.46437346437347,0.8275513922024125
64,-74.0,74.0,151.4103194103194,0.8250687380258053
65,-59.0,59.0,126.21621621621621,0.8225935318117279
66,-64.0,64.0,133.46683046683046,0.8201257512162927
67,-65.0,65.0,138.28992628992629,0.8176653739626438
68,-87.0,87.0,132.23095823095824,0.8152123778407558
69,-54.0,54.0,131.3120393120393,0.8127667407072335
70,-64.0,64.0,132.96314496314497,0.8103284404851119
71,-83.0,83.0,134.21621621621622,0.8078974551636565
72,-76.0,76.0,125.32678132678133,0.8054737627981655
73,-87.0,87.0,132.30712530712532,0.803057341509771
74,-74.0,74.0,128.86977886977888,0.8006481694852418
75,-58.0,58.0,127.7002457002457,0.798246224976786
76,-64.0,64.0,128.8869778869779,0.7958514863018556
77,-59.0,59.0,132.57248157248156,0.79346393184295
78,-59.0,59.0,116.3022113022113,0.7910835400474212
79,-46.0,46.0,133.30712530712532,0.7887102894272789
80,-55.0,55.0,118.12776412776412,0.7863441585589971
81,-51.0,51.0,135.6977886977887,0.78398512608332
82,-41.0,41.0,110.24078624078624,0.7816331707050701
83,-63.0,63.0,152.71007371007371,0.7792882711929549
84,-50.0,50.0,119.01719901719902,0.776950406379376
85,-57.0,57.0,133.44717444717443,0.7746195551602378
86,-64.0,64.0,124.1007371007371,0.7722956964947572
87,-68.0,68.0,115.05651105651106,0.7699788094052729
88,-73.0,73.0,116.13759213759214,0.767668872977057
89,-45.0,45.0,107.4004914004914,0.7653658663581259
90,-50.0,50.0,127.7051597051597,0.7630697687590515
91,-55.0,55.0,128.93857493857493,0.7607805594527743
92,-54.0,54.0,116.004914004914,0.7584982177744161
93,-63.0,63.0,129.8108108108108,0.7562227231210928
94,-65.0,65.0,133.76412776412778,0.7539540549517295
95,-53.0,53.0,110.67813267813268,0.7516921927868743
96,-54.0,54.0,144.26781326781327,0.7494371162085136
97,-58.0,58.0,123.73464373464374,0.747188804859888
98,-48.0,48.0,133.33906633906633,0.7449472384453084
99,-43.0,43.0,130.48648648648648,0.7427123967299725
100,-72.0,72.0,136.5085995085995,0.7404842595397826
101,-53.0,53.0,112.4987714987715,0.7382628067611632
102,-50.0,50.0,121.77149877149877,0.7360480183408797
103,-55.0,55.0,117.9017199017199,0.7338398742858571
104,-50.0,50.0,117.10810810810811,0.7316383546629995
105,-50.0,50.0,117.95823095823096,0.7294434395990105
106,-64.0,64.0,136.28501228501227,0.7272551092802134
107,-68.0,68.0,127.58476658476658,0.7250733439523728
108,-67.0,67.0,121.54299754299754,0.7228981239205157
109,-69.0,69.0,132.33906633906633,0.7207294295487541
110,-32.0,32.0,108.57985257985258,0.7185672412601078
111,-44.0,44.0,114.65110565110565,0.7164115395363275
112,-57.0,57.0,127.33169533169533,0.7142623049177186
113,-58.0,58.0,118.24078624078624,0.7121195180029655
114,-53.0,53.0,114.06388206388206,0.7099831594489566
115,-72.0,72.0,125.48648648648648,0.7078532099706097
116,-62.0,62.0,120.35626535626535,0.7057296503406979
117,-66.0,66.0,113.1007371007371,0.7036124613896758
118,-60.0,60.0,125.67813267813268,0.7015016240055068
119,-63.0,63.0,121.63390663390663,0.6993971191334902
120,-58.0,58.0,122.87714987714988,0.6972989277760897
121,-64.0,64.0,143.25061425061426,0.6952070309927615
122,-58.0,58.0,126.42260442260442,0.6931214098997832
123,-51.0,51.0,125.99017199017199,0.6910420456700839
124,-56.0,56.0,119.85012285012284,0.6889689195330736
125,-67.0,67.0,111.25552825552826,0.6869020127744744
126,-55.0,55.0,121.76412776412776,0.684841306736151
127,-42.0,42.0,105.14004914004914,0.6827867828159425
128,-66.0,66.0,128.75675675675674,0.6807384224674947
129,-48.0,48.0,99.34398034398035,0.6786962072000923
130,-52.0,52.0,117.98280098280098,0.676660118578492
131,-57.0,57.0,114.17199017199017,0.6746301382227565
132,-63.0,63.0,120.57493857493857,0.6726062478080883
133,-26.0,26.0,99.33660933660934,0.6705884290646641
134,-50.0,50.0,115.42014742014742,0.66857666377747
135,-67.0,67.0,131.13267813267814,0.6665709337861376
136,-62.0,62.0,136.77395577395578,0.6645712209847792
137,-62.0,62.0,127.21621621621621,0.6625775073218249
138,-35.0,35.0,128.49631449631448,0.6605897747998594
139,-49.0,49.0,111.3071253071253,0.6586080054754598
140,-59.0,59.0,120.81326781326781,0.6566321814590335
141,-57.0,57.0,117.55773955773955,0.6546622849146564
142,-54.0,54.0,124.6068796068796,0.6526982980599124
143,-54.0,54.0,118.71253071253071,0.6507402031657327
144,-55.0,55.0,107.82800982800983,0.6487879825562355
145,-68.0,68.0,125.47174447174447,0.6468416186085668
146,-52.0,52.0,113.29729729729729,0.6449010937527411
147,-74.0,74.0,122.26044226044226,0.6429663904714829
148,-66.0,66.0,124.95085995085995,0.6410374913000684
149,-57.0,57.0,119.95577395577395,0.6391143788261682
150,-33.0,33.0,98.43243243243244,0.6371970356896897
151,-62.0,62.0,125.13267813267814,0.6352854445826206
152,-27.0,27.0,109.2088452088452,0.6333795882488727
153,-41.0,41.0,115.43980343980344,0.6314794494841262
154,-43.0,43.0,111.04914004914005,0.6295850111356738
155,-51.0,51.0,111.24570024570025,0.6276962561022668
156,-57.0,57.0,122.21621621621621,0.62581316733396
157,-56.0,56.0,117.61670761670761,0.623935727831958
158,-39.0,39.0,105.5995085995086,0.6220639206484622
159,-39.0,39.0,114.87223587223588,0.6201977288865168
160,-49.0,49.0,113.43488943488944,0.6183371356998573
161,-36.0,36.0,104.8943488943489,0.6164821242927577
162,-46.0,46.0,113.52825552825553,0.6146326779198794
163,-37.0,37.0,117.67321867321867,0.6127887798861198
164,-52.0,52.0,112.59213759213759,0.6109504135464614
165,-64.0,64.0,118.997542997543,0.609117562305822
166,-68.0,68.0,127.31941031941032,0.6072902096189046
167,-52.0,52.0,118.46928746928747,0.6054683389900478
168,-39.0,39.0,119.32923832923834,0.6036519339730777
169,-66.0,66.0,123.66093366093367,0.6018409781711584
170,-49.0,49.0,112.64127764127764,0.6000354552366449
171,-39.0,39.0,111.01474201474201,0.598235348870935
172,-66.0,66.0,112.74201474201475,0.5964406428243222
173,-40.0,40.0,114.14742014742015,0.5946513208958493
174,-51.0,51.0,110.71253071253071,0.5928673669331617
175,-42.0,42.0,105.28255528255528,0.5910887648323622
176,-47.0,47.0,109.2039312039312,0.5893154985378651
177,-43.0,43.0,103.93611793611794,0.5875475520422515
178,-58.0,58.0,111.12776412776412,0.5857849093861247
179,-41.0,41.0,111.84275184275184,0.5840275546579663
180,-45.0,45.0,106.83538083538083,0.5822754719939924
181,-40.0,40.0,107.78132678132678,0.5805286455780104
182,-38.0,38.0,107.05896805896806,0.5787870596412764
183,-49.0,49.0,117.33169533169533,0.5770506984623526
184,-35.0,35.0,115.43243243243244,0.5753195463669655
185,-42.0,42.0,113.21867321867322,0.5735935877278646
186,-41.0,41.0,103.27764127764128,0.571872806964681
187,-31.0,31.0,109.5036855036855,0.5701571885437869
188,-47.0,47.0,111.83538083538083,0.5684467169781556
189,-54.0,54.0,114.77395577395578,0.5667413768272211
190,-46.0,46.0,121.38820638820638,0.5650411526967395
191,-44.0,44.0,113.42997542997543,0.5633460292386493
192,-43.0,43.0,99.68796068796068,0.5616559911509333
193,-36.0,36.0,101.9090909090909,0.5599710231774805
194,-35.0,35.0,110.07371007371007,0.5582911101079481
195,-42.0,42.0,116.04668304668304,0.5566162367776242
196,-61.0,61.0,110.77886977886978,0.5549463880672914
197,-54.0,54.0,104.3980343980344,0.5532815489030894
198,-30.0,30.0,101.47665847665847,0.5516217042563801
199,-37.0,37.0,101.4914004914005,0.549966839143611
200,-46.0,46.0,105.5085995085995,0.5483169386261801
201,-58.0,58.0,127.83538083538083,0.5466719878103016
202,-40.0,40.0,88.82555282555282,0.5450319718468707
203,-52.0,52.0,111.07616707616708,0.5433968759313301
204,-44.0,44.0,110.5085995085995,0.5417666853035361
205,-33.0,33.0,102.37837837837837,0.5401413852476254
206,-38.0,38.0,103.1056511056511,0.5385209610918825
207,-38.0,38.0,104.55773955773955,0.5369053982086068
208,-31.0,31.0,111.06879606879608,0.535294682013981
209,-39.0,39.0,103.65110565110565,0.5336887979679391
210,-42.0,42.0,106.12285012285012,0.5320877315740353
211,-36.0,36.0,101.51351351351352,0.5304914683793133
212,-47.0,47.0,96.4054054054054,0.5288999939741753
213,-57.0,57.0,125.19164619164619,0.5273132939922528
214,-48.0,48.0,114.1056511056511,0.525731354110276
215,-54.0,54.0,118.44963144963145,0.5241541600479452
216,-47.0,47.0,117.1990171990172,0.5225816975678014
217,-53.0,53.0,105.88697788697789,0.521013952475098
218,-37.0,37.0,110.60933660933661,0.5194509106176727
219,-34.0,34.0,109.17936117936118,0.5178925578858197
220,-32.0,32.0,101.95577395577395,0.5163388802121622
221,-47.0,47.0,110.75921375921376,0.5147898635715258
222,-63.0,63.0,136.3046683046683,0.5132454939808112
223,-39.0,39.0,106.6019656019656,0.5117057574988688
224,-35.0,35.0,91.61670761670761,0.5101706402263723
225,-37.0,37.0,97.64619164619165,0.5086401283056932
226,-31.0,31.0,101.64127764127764,0.5071142079207761
227,-41.0,41.0,110.6019656019656,0.5055928652970137
228,-41.0,41.0,100.65356265356266,0.5040760867011227
229,-32.0,32.0,109.3980343980344,0.5025638584410194
230,-37.0,37.0,103.4029484029484,0.5010561668656963
231,-32.0,32.0,113.98280098280098,0.49955299836509925
232,-39.0,39.0,109.83783783783784,0.49805433937000393
233,-34.0,34.0,106.38820638820638,0.4965601763518939
234,-39.0,39.0,109.97297297297297,0.49507049582283824
235,-37.0,37.0,108.21375921375922,0.49358528433536975
236,-37.0,37.0,112.26289926289927,0.49210452848236363
237,-34.0,34.0,94.95823095823096,0.49062821489691655
238,-39.0,39.0,114.77149877149877,0.4891563302522258
239,-29.0,29.0,109.91400491400492,0.48768886126146915
240,-47.0,47.0,104.58230958230958,0.48622579467768473
241,-41.0,41.0,101.43980343980344,0.4847671172936517
242,-31.0,31.0,97.35872235872236,0.4833128159417707
243,-53.0,53.0,104.76658476658477,0.4818628774939454
244,-34.0,34.0,92.78378378378379,0.48041728886146357
245,-43.0,43.0,111.91646191646191,0.4789760369948792
246,-56.0,56.0,114.32186732186732,0.47753910888389456
247,-37.0,37.0,103.15479115479116,0.4761064915572429
248,-38.0,38.0,111.04914004914005,0.4746781720825711
249,-38.0,38.0,103.51351351351352,0.4732541375663234
250,-40.0,40.0,107.16216216216216,0.4718343751536244
251,-41.0,41.0,106.02457002457002,0.47041887202816357
252,-39.0,39.0,104.25552825552826,0.4690076154120791
253,-35.0,35.0,93.36855036855037,0.46760059256584285
254,-59.0,59.0,118.92137592137593,0.4661977907881453
255,-38.0,38.0,113.64127764127764,0.4647991974157809
256,-43.0,43.0,104.9066339066339,0.46340479982353355
257,-34.0,34.0,100.98280098280098,0.46201458542406293
258,-33.0,33.0,101.87223587223588,0.4606285416677907
259,-33.0,33.0,107.23095823095824,0.45924665604278736
260,-37.0,37.0,101.997542997543,0.457868916074659
261,-35.0,35.0,104.48402948402948,0.45649530932643506
262,-31.0,31.0,96.56019656019656,0.45512582339845575
263,-33.0,33.0,96.72972972972973,0.45376044592826037
264,-28.0,28.0,96.01965601965603,0.4523991645904756
265,-33.0,33.0,109.87469287469287,0.45104196709670413
266,-45.0,45.0,104.66339066339066,0.449688841195414
267,-29.0,29.0,109.4914004914005,0.4483397746718278
268,-35.0,35.0,99.33906633906633,0.4469947553478123
269,-41.0,41.0,109.70270270270271,0.44565377108176885
270,-30.0,30.0,107.76904176904176,0.44431680976852356
271,-36.0,36.0,110.25307125307125,0.44298385933921797
272,-37.0,37.0,106.87714987714988,0.4416549077612003
273,-23.0,23.0,96.11793611793611,0.4403299430379167
274,-29.0,29.0,102.41031941031942,0.43900895320880295
275,-30.0,30.0,99.77886977886978,0.43769192634917653
276,-30.0,30.0,101.2039312039312,0.436378850570129
277,-35.0,35.0,106.40786240786241,0.4350697140184186
278,-30.0,30.0,105.08845208845209,0.43376450487636337
279,-26.0,26.0,90.73710073710073,0.43246321136173427
280,-29.0,29.0,99.02211302211302,0.43116582172764906
281,-28.0,28.0,101.6019656019656,0.42987232426246613
282,-24.0,24.0,88.97542997542998,0.42858270728967873
283,-36.0,36.0,98.74201474201475,0.4272969591678097
284,-28.0,28.0,89.8992628992629,0.4260150682903063
285,-40.0,40.0,107.004914004914,0.4247370230854354
286,-44.0,44.0,102.25307125307125,0.4234628120161791
287,-34.0,34.0,99.17690417690417,0.42219242358013054
288,-48.0,48.0,102.86240786240786,0.4209258463093902
289,-43.0,43.0,106.992628992629,0.419663068770462
290,-37.0,37.0,93.32432432432432,0.4184040795641506
291,-34.0,34.0,97.33906633906633,0.41714886732545814
292,-27.0,27.0,93.57739557739558,0.41589742072348174
293,-34.0,34.0,96.83783783783784,0.4146497284613113
294,-44.0,44.0,100.16953316953317,0.41340577927592737
295,-29.0,29.0,99.03931203931204,0.41216556193809956
296,-31.0,31.0,104.40786240786241,0.41092906525228523
297,-30.0,30.0,96.73955773955774,0.40969627805652836
298,-38.0,38.0,98.52579852579852,0.40846718922235875
299,-35.0,35.0,98.1965601965602,0.40724178765469166
300,-31.0,31.0,99.61670761670761,0.4060200622917276
301,-48.0,48.0,105.56019656019656,0.4048020021048524
302,-28.0,28.0,99.21375921375922,0.40358759609853784
303,-26.0,26.0,98.7051597051597,0.4023768333102422
304,-30.0,30.0,92.33906633906633,0.4011697028103115
305,-39.0,39.0,102.31203931203932,0.3999661937018806
306,-24.0,24.0,81.987714987715,0.39876629512077494
307,-23.0,23.0,93.28746928746929,0.3975699962354126
308,-27.0,27.0,92.13513513513513,0.3963772862467064
309,-26.0,26.0,102.16461916461917,0.39518815438796623
310,-36.0,36.0,98.48157248157248,0.3940025899248023
311,-25.0,25.0,89.77886977886978,0.3928205821550279
312,-47.0,47.0,98.12776412776412,0.39164212040856283
313,-31.0,31.0,97.09582309582309,0.39046719404733715
314,-21.0,21.0,92.59213759213759,0.38929579246519513
315,-40.0,40.0,104.32678132678133,0.38812790508779954
316,-29.0,29.0,91.72727272727273,0.38696352137253615
317,-31.0,31.0,98.06879606879608,0.38580263080841853
318,-21.0,21.0,100.55282555282555,0.3846452229159933
319,-49.0,49.0,117.72727272727273,0.3834912872472453
320,-33.0,33.0,97.22358722358722,0.3823408133855036
321,-35.0,35.0,99.94594594594595,0.38119379094534706
322,-25.0,25.0,91.57493857493857,0.380050209572511
323,-31.0,31.0,96.04422604422605,0.3789100589437935
324,-43.0,43.0,96.82309582309583,0.3777733287669621
325,-41.0,41.0,104.87714987714988,0.37664000878066123
326,-45.0,45.0,105.35380835380835,0.37551008875431924
327,-30.0,30.0,91.37346437346437,0.37438355848805627
328,-42.0,42.0,104.34643734643734,0.3732604078125921
329,-27.0,27.0,98.64619164619165,0.37214062658915437
330,-19.0,19.0,88.5945945945946,0.3710242047093869
331,-40.0,40.0,111.47665847665847,0.3699111320952587
332,-32.0,32.0,96.17936117936118,0.36880139869897294
333,-19.0,19.0,95.16953316953317,0.367694994502876
334,-27.0,27.0,91.33169533169533,0.3665919095193674
335,-32.0,32.0,106.33660933660934,0.36549213379080925
336,-26.0,26.0,93.30466830466831,0.3643956573894368
337,-20.0,20.0,90.84275184275184,0.3633024704172685
338,-22.0,22.0,93.07862407862407,0.3622125630060167
339,-24.0,24.0,95.2039312039312,0.3611259253169986
340,-26.0,26.0,96.997542997543,0.3600425475410476
341,-24.0,24.0,87.75184275184276,0.3589624198984244
342,-33.0,33.0,100.91891891891892,0.35788553263872913
343,-38.0,38.0,101.52334152334153,0.35681187604081294
344,-22.0,22.0,92.13267813267814,0.3557414404126905
345,-27.0,27.0,87.38574938574939,0.35467421609145244
346,-29.0,29.0,92.85995085995086,0.35361019344317807
347,-27.0,27.0,93.53316953316953,0.35254936286284855
348,-20.0,20.0,88.9017199017199,0.35149171477426
349,-37.0,37.0,95.33415233415234,0.3504372396299372
350,-35.0,35.0,95.30958230958231,0.3493859279110474
351,-27.0,27.0,96.87960687960688,0.34833777012731426
352,-24.0,24.0,97.12039312039312,0.34729275681693234
353,-26.0,26.0,87.42260442260442,0.3462508785464815
354,-29.0,29.0,98.34643734643734,0.34521212591084205
355,-26.0,26.0,96.5995085995086,0.34417648953310953
356,-23.0,23.0,92.52088452088452,0.3431439600645102
357,-24.0,24.0,102.56019656019656,0.34211452818431665
358,-22.0,22.0,96.98525798525799,0.3410881845997637
359,-33.0,33.0,105.26289926289927,0.3400649200459644
360,-24.0,24.0,92.78132678132678,0.3390447252858265
361,-36.0,36.0,107.95085995085995,0.33802759110996905
362,-33.0,33.0,105.50614250614251,0.3370135083366391
363,-45.0,45.0,99.84275184275184,0.3360024678116292
364,-27.0,27.0,89.25552825552826,0.3349944604081943
365,-28.0,28.0,92.7911547911548,0.33398947702696974
366,-29.0,29.0,102.62162162162163,0.3329875085958888
367,-30.0,30.0,92.18181818181819,0.33198854607010114
368,-22.0,22.0,95.61179361179362,0.33099258043189084
369,-26.0,26.0,92.5945945945946,0.32999960269059514
370,-26.0,26.0,97.47174447174447,0.32900960388252337
371,-28.0,28.0,94.1031941031941,0.3280225750708758
372,-19.0,19.0,84.74938574938575,0.32703850734566314
373,-20.0,20.0,83.22604422604422,0.32605739182362614
374,-52.0,52.0,109.57493857493857,0.3250792196481553
375,-26.0,26.0,100.1056511056511,0.3241039819892108
376,-35.0,35.0,104.13022113022113,0.32313167004324317
377,-25.0,25.0,91.3931203931204,0.32216227503311345
378,-17.0,17.0,85.32678132678133,0.3211957882080141
379,-24.0,24.0,93.98525798525799,0.32023220084339005
380,-24.0,24.0,94.31695331695332,0.31927150424085987
381,-25.0,25.0,89.44226044226045,0.3183136897281373
382,-36.0,36.0,93.67567567567568,0.31735874865895286
383,-33.0,33.0,96.11302211302211,0.316406672412976
384,-30.0,30.0,91.52334152334153,0.3154574523957371
385,-19.0,19.0,90.35626535626535,0.3145110800385499
386,-26.0,26.0,107.16216216216216,0.31356754679843424
387,-25.0,25.0,92.55036855036855,0.31262684415803893
388,-27.0,27.0,90.03685503685503,0.3116889636255648
389,-15.0,15.0,88.73218673218673,0.3107538967346881
390,-13.0,13.0,89.97051597051598,0.30982163504448407
391,-36.0,36.0,99.68058968058968,0.3088921701393506
392,-24.0,24.0,87.93611793611794,0.30796549362893255
393,-34.0,34.0,95.75921375921376,0.30704159714804574
394,-46.0,46.0,98.12776412776412,0.3061204723566016
395,-24.0,24.0,84.81572481572482,0.3052021109395318
396,-28.0,28.0,94.06142506142506,0.3042865046067132
397,-28.0,28.0,96.1990171990172,0.30337364509289305
398,-36.0,36.0,92.97297297297297,0.30246352415761435
399,-33.0,33.0,106.04176904176904,0.3015561335851415
400,-21.0,21.0,92.3022113022113,0.30065146518438607
401,-28.0,28.0,95.55528255528256,0.2997495107888329
402,-30.0,30.0,92.06142506142506,0.2988502622564664
403,-30.0,30.0,94.69533169533169,0.29795371146969696
404,-34.0,34.0,95.43243243243244,0.29705985033528787
405,-17.0,17.0,80.5085995085995,0.296168670784282
406,-25.0,25.0,89.14250614250614,0.29528016477192914
407,-38.0,38.0,100.55282555282555,0.29439432427761336
408,-34.0,34.0,94.1990171990172,0.2935111413047805
409,-40.0,40.0,98.82800982800983,0.29263060788086614
410,-19.0,19.0,93.6977886977887,0.2917527160572235
411,-26.0,26.0,91.44226044226045,0.29087745790905184
412,-33.0,33.0,98.25307125307125,0.2900048255353247
413,-15.0,15.0,90.19164619164619,0.28913481105871874
414,-32.0,32.0,89.47174447174447,0.28826740662554257
415,-30.0,30.0,96.86977886977887,0.28740260440566595
416,-27.0,27.0,91.5085995085995,0.28654039659244895
417,-19.0,19.0,85.68058968058968,0.2856807754026716
418,-31.0,31.0,93.16953316953317,0.2848237330764636
419,-26.0,26.0,82.85749385749386,0.2839692618772342
420,-38.0,38.0,86.74201474201475,0.2831173540916025
421,-35.0,35.0,90.27272727272727,0.28226800202932767
422,-30.0,30.0,93.3022113022113,0.28142119802323967
423,-23.0,23.0,92.04668304668304,0.28057693442917
424,-26.0,26.0,88.13022113022113,0.27973520362588244
425,-37.0,37.0,86.17444717444718,0.2788959980150048
426,-23.0,23.0,91.2014742014742,0.2780593100209598
427,-25.0,25.0,90.42506142506143,0.2772251320908969
428,-28.0,28.0,90.997542997543,0.2763934566946242
429,-37.0,37.0,106.71990171990171,0.2755642763245403
430,-30.0,30.0,103.87960687960688,0.27473758349556665
431,-35.0,35.0,101.58476658476658,0.27391337074507993
432,-26.0,26.0,95.53562653562653,0.2730916306328447
433,-22.0,22.0,89.25061425061425,0.27227235574094616
434,-28.0,28.0,83.18673218673219,0.2714555386737233
435,-35.0,35.0,98.02211302211302,0.2706411720577021
436,-23.0,23.0,85.48648648648648,0.269829248541529
